date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:31:40	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:31:42%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=db8de31bbefe027a6f350ef951ec05051e46a474	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/index164c.html	(from http://www.cimcoinc.net/index.php/services-provided)
07:31:40	269310/269310	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:31:13%20GMT	http://www.cimcoinc.net/index.php?view=article&id=2:welcome&format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/welcomeaa5a.pdf	(from http://www.cimcoinc.net/)
07:31:41	2179/2179	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:31:44%20GMT	http://www.cimcoinc.net/index.php/services-provided/millwright?tmpl=component&print=1&page=	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/millwrightabf8.html	(from http://www.cimcoinc.net/index.php/services-provided/millwright)
07:32:13	240341/240341	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:31:39%20GMT	http://www.cimcoinc.net/index.php/about-us-who-we-are?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/about-us468e.pdf	(from http://www.cimcoinc.net/index.php/about-us-who-we-are)
07:32:14	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:32:16%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=93be33695acd81d236048b827c34511e54592b1d	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/index986b.html	(from http://www.cimcoinc.net/index.php/services-provided/millwright)
07:32:16	241047/241047	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:31:41%20GMT	http://www.cimcoinc.net/index.php/services-provided?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services468e.pdf	(from http://www.cimcoinc.net/index.php/services-provided)
07:32:57	240242/240242	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:32:20%20GMT	http://www.cimcoinc.net/index.php/services-provided/maintenance?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/maintenance468e.pdf	(from http://www.cimcoinc.net/index.php/services-provided/maintenance)
07:32:58	1856/1856	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:33:00%20GMT	http://www.cimcoinc.net/index.php/services-provided/maintenance?tmpl=component&print=1&page=	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/maintenanceabf8.html	(from http://www.cimcoinc.net/index.php/services-provided/maintenance)
07:32:59	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:33:01%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=28e479b52792af3c365b63caa35d4ed401c7cb8f	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/index8473.html	(from http://www.cimcoinc.net/index.php/services-provided/maintenance)
07:33:39	240191/240191	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:33:02%20GMT	http://www.cimcoinc.net/index.php/services-provided/utility-contractor?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/utility-contractor468e.pdf	(from http://www.cimcoinc.net/index.php/services-provided/utility-contractor)
07:33:39	1807/1807	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:33:42%20GMT	http://www.cimcoinc.net/index.php/services-provided/utility-contractor?tmpl=component&print=1&page=	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/utility-contractorabf8.html	(from http://www.cimcoinc.net/index.php/services-provided/utility-contractor)
07:33:40	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:33:42%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=0ac42f1c9702aae696919ccbe9b147e7f48451ee	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/index7099.html	(from http://www.cimcoinc.net/index.php/services-provided/utility-contractor)
07:34:20	240570/240570	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:33:43%20GMT	http://www.cimcoinc.net/index.php/services-provided/foundations?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/foundations468e.pdf	(from http://www.cimcoinc.net/index.php/services-provided/foundations)
07:34:21	2111/2111	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:34:23%20GMT	http://www.cimcoinc.net/index.php/services-provided/foundations?tmpl=component&print=1&page=	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/foundationsabf8.html	(from http://www.cimcoinc.net/index.php/services-provided/foundations)
07:34:22	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:34:24%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=3912ba295c4ae71bc4353ac8a08683e8465b5250	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/indexe864.html	(from http://www.cimcoinc.net/index.php/services-provided/foundations)
07:34:47	1171916/1171916	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jun%202012%2015:20:08%20GMT	http://www.cimcoinc.net/images/stories/0314121541a.jpg	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/images/stories/0314121541a.jpg	(from http://www.cimcoinc.net/index.php/services-provided/millwright)
07:34:48	1878/1878	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:34:51%20GMT	http://www.cimcoinc.net/index.php/services-provided/safety?tmpl=component&print=1&page=	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/safetyabf8.html	(from http://www.cimcoinc.net/index.php/services-provided/safety)
07:34:49	6876/6876	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2000:39:01%20GMT	http://www.cimcoinc.net/images/stories/safety_matters.gif	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/images/stories/safety_matters.gif	(from http://www.cimcoinc.net/index.php/services-provided/safety)
07:34:50	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:34:52%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=d9b7196096d7a49c0b41eb95944efa41eeb7ddda	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/index8f34.html	(from http://www.cimcoinc.net/index.php/services-provided/safety)
07:35:07	280388/280388	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:34:25%20GMT	http://www.cimcoinc.net/index.php/services-provided/safety?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/safety468e.pdf	(from http://www.cimcoinc.net/index.php/services-provided/safety)
07:35:08	2480/2480	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:35:11%20GMT	http://www.cimcoinc.net/index.php/contact-us?tmpl=component&print=1&page=	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/contact-usabf8.html	(from http://www.cimcoinc.net/index.php/contact-us)
07:35:09	2542/2542	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2012:35:11%20GMT	http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=0acf801083ea369e8b739ef6213a61d1cf061664	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/component/mailto/indexa3d8.html	(from http://www.cimcoinc.net/index.php/contact-us)
07:35:09	162/162	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202006%2012:59:01%20GMT	http://www.cimcoinc.net/components/com_mailto/assets/close-x.png	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/components/com_mailto/assets/close-x.png	(from http://www.cimcoinc.net/index.php/component/mailto/?tmpl=component&link=a64ce48968d56c82afc79bd867582cf99ae8aab9)
07:35:11	1123302/1123302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jun%202012%2015:26:18%20GMT	http://www.cimcoinc.net/images/stories/0314121541.jpg	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/images/stories/0314121541.jpg	(from http://www.cimcoinc.net/index.php/services-provided/millwright)
07:35:20	239985/239985	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:34:53%20GMT	http://www.cimcoinc.net/index.php/contact-us?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/contact-us468e.pdf	(from http://www.cimcoinc.net/index.php/contact-us)
07:36:05	2536399/2536399	---MC-	200	added ('OK')	application/pdf	date:Wed,%2028%20Mar%202018%2012:31:44%20GMT	http://www.cimcoinc.net/index.php/services-provided/millwright?format=pdf	C:/My%20Web%20Sites/cimcoinc.net/www.cimcoinc.net/index.php/services-provided/millwright468e.pdf	(from http://www.cimcoinc.net/index.php/services-provided/millwright)
